,compartments,growth_rate
AA_1_B,vamb_spades_286,1.1897763265390282e-13
AA_1_B,vamb_spades_6,2.0186624967655716e-12
AA_1_B,vamb_spades_812,8.445670207179947e-13
AA_1_B,vamb_spades_857,0.0
AA_2_B,maxbin2_megahit_017,1.9746187648680942e-11
AA_2_B,maxbin2_spades_001,0.07570102483522792
AA_2_B,maxbin2_spades_006,2.4008474130412467e-12
AA_2_B,medium,
AA_2_B,metabat1_megahit_20,0.0
AA_2_B,metabat2_megahit_24,1.1622428005051488e-10
AA_2_B,metabat2_megahit_33,0.0
AA_2_B,metabat2_spades_15,0.0
AA_2_B,metabat2_spades_18,0.0
AA_2_B,metabat2_spades_25,0.0
AA_2_B,vamb_megahit_295,9.620681246815958e-12
AA_2_B,vamb_megahit_39,2.543721406418542e-11
AA_2_B,vamb_megahit_488,4.6362473418122805e-11
AA_2_B,vamb_spades_1,2.789047971479596e-12
AA_2_B,vamb_spades_1056,1.8008662671802277e-11
AA_2_B,vamb_spades_108,0.0
AA_2_B,vamb_spades_21,3.3547111223454476e-11
AA_2_B,vamb_spades_222,4.654798668793662e-11
AA_2_B,vamb_spades_267,0.0
AA_2_B,vamb_spades_286,6.153428914453476e-11
AA_2_B,vamb_spades_812,7.127240041414566e-11
AA_2_B,vamb_spades_857,3.833831416517763e-11
AA_3_B,maxbin2_megahit_017,7.49012456832348e-06
AA_3_B,maxbin2_spades_001,0.0813137368503377
AA_3_B,maxbin2_spades_006,7.3171582254903546e-06
AA_3_B,medium,
AA_3_B,metabat1_megahit_20,8.994138501753915e-07
AA_3_B,metabat1_spades_2,0.0003900640080271831
AA_3_B,metabat2_megahit_24,8.954014412660202e-07
AA_3_B,metabat2_megahit_33,1.1897510237891214e-06
AA_3_B,metabat2_spades_15,2.7129613239583853e-06
AA_3_B,metabat2_spades_18,6.927079745274757e-07
AA_3_B,metabat2_spades_25,2.1253873791058214e-07
AA_3_B,vamb_megahit_295,3.1394325135818515e-05
AA_3_B,vamb_megahit_488,1.542868960291683e-05
AA_3_B,vamb_spades_1,1.539412751177837e-05
AA_3_B,vamb_spades_1056,0.00024319988687575576
AA_3_B,vamb_spades_108,2.4663929780447474e-06
AA_3_B,vamb_spades_21,6.625978877109883e-06
AA_3_B,vamb_spades_222,8.897914103965922e-06
AA_3_B,vamb_spades_267,5.875924301431233e-06
AA_3_B,vamb_spades_286,3.5168077300398442e-06
AA_3_B,vamb_spades_812,4.965855165790789e-05
AA_3_B,vamb_spades_857,1.6776889051997786e-06
AAAb_1_B,concoct_megahit_6,1.2670692966486616e-07
AAAb_1_B,maxbin2_megahit_017,2.4766483111765784e-07
AAAb_1_B,maxbin2_spades_001,0.13085198645741325
AAAb_1_B,maxbin2_spades_006,6.832858771633439e-08
AAAb_1_B,maxbin2_spades_028,1.6175568673281521e-06
AAAb_1_B,medium,
AAAb_1_B,metabat1_megahit_20,1.3842016854715882e-07
AAAb_1_B,metabat1_spades_2,6.1432033124355105e-06
AAAb_1_B,metabat2_megahit_14,4.487866471511939e-06
AAAb_1_B,metabat2_megahit_24,6.762922913326463e-08
AAAb_1_B,metabat2_megahit_33,3.9324750367900485e-08
AAAb_1_B,metabat2_spades_15,5.163590841511718e-09
AAAb_1_B,metabat2_spades_18,1.867875318867679e-09
AAAb_1_B,metabat2_spades_25,7.173841097092902e-08
AAAb_1_B,vamb_megahit_39,4.887410943798717e-06
AAAb_1_B,vamb_megahit_488,4.6047667071963024e-07
AAAb_1_B,vamb_spades_1,9.63173490508843e-07
AAAb_1_B,vamb_spades_1056,1.9492951678742863e-06
AAAb_1_B,vamb_spades_108,1.741717578084944e-07
AAAb_1_B,vamb_spades_21,3.41634866007378e-07
AAAb_1_B,vamb_spades_222,2.498323793713299e-06
AAAb_1_B,vamb_spades_267,1.2469369716979075e-07
AAAb_1_B,vamb_spades_286,1.8838591332152794e-07
AAAb_1_B,vamb_spades_6,3.843133520717861e-06
AAAb_1_B,vamb_spades_812,4.93729110453817e-06
AAAb_1_B,vamb_spades_857,3.205086041089184e-07
AAAb_2_B,concoct_megahit_6,3.68800569830343e-11
AAAb_2_B,maxbin2_megahit_017,7.426237949068787e-12
AAAb_2_B,maxbin2_spades_001,0.01048335825800996
AAAb_2_B,maxbin2_spades_006,1.945557773680513e-11
AAAb_2_B,maxbin2_spades_028,5.182821511111912e-11
AAAb_2_B,medium,
AAAb_2_B,metabat1_megahit_20,0.0
AAAb_2_B,metabat1_spades_2,1.881036909365254e-11
AAAb_2_B,metabat2_megahit_14,1.2466910327330054e-11
AAAb_2_B,metabat2_megahit_24,0.0
AAAb_2_B,metabat2_megahit_33,0.0
AAAb_2_B,metabat2_spades_15,0.0
AAAb_2_B,metabat2_spades_18,0.0
AAAb_2_B,metabat2_spades_25,0.0
AAAb_2_B,vamb_megahit_39,4.56452446999086e-11
AAAb_2_B,vamb_megahit_488,3.229285037105565e-11
AAAb_2_B,vamb_spades_1056,2.3469473928350636e-12
AAAb_2_B,vamb_spades_108,1.1426443025658523e-11
AAAb_2_B,vamb_spades_21,9.690384624173285e-12
AAAb_2_B,vamb_spades_222,1.2655476389247558e-11
AAAb_2_B,vamb_spades_267,6.325665102415483e-12
AAAb_2_B,vamb_spades_286,0.0
AAAb_2_B,vamb_spades_298,2.2440761042343565e-11
AAAb_2_B,vamb_spades_6,5.376374039785015e-12
AAAb_2_B,vamb_spades_812,2.5744722354571873e-11
AAAb_2_B,vamb_spades_857,5.1526041344204733e-11
