,compartments,growth_rate
AA_1_B,vamb_megahit_488,0.002097834112228825
AA_1_B,vamb_megahit_77,0.00995754026664745
AA_1_B,vamb_spades_1,0.0022404307401400945
AA_1_B,vamb_spades_1056,0.006434584920369185
AA_1_B,vamb_spades_108,0.003778618893251934
AA_1_B,vamb_spades_21,0.005111820611185139
AA_1_B,vamb_spades_222,0.001462218533091706
AA_1_B,vamb_spades_267,0.0032021372748316916
AA_1_B,vamb_spades_286,0.003906680339739198
AA_1_B,vamb_spades_6,0.0036174652841230626
AA_1_B,vamb_spades_812,0.004372910639858304
AA_1_B,vamb_spades_857,0.0033778712407908284
AA_2_B,maxbin2_megahit_017,0.0039959998073562835
AA_2_B,maxbin2_spades_001,0.18004362150111405
AA_2_B,maxbin2_spades_006,0.0015269439606036565
AA_2_B,medium,
AA_2_B,metabat1_megahit_20,0.002018148918752584
AA_2_B,metabat2_megahit_24,0.0005355175980987499
AA_2_B,metabat2_megahit_33,0.0016260585732701578
AA_2_B,metabat2_spades_15,0.008546881482139168
AA_2_B,metabat2_spades_18,0.0028390826330665286
AA_2_B,metabat2_spades_25,0.008076059390080399
AA_2_B,vamb_megahit_295,0.0019169850959939775
AA_2_B,vamb_megahit_39,0.003620395750693002
AA_2_B,vamb_megahit_488,0.0011992834879405354
AA_2_B,vamb_spades_1,0.002367661152986801
AA_2_B,vamb_spades_1056,0.006289264334889521
AA_2_B,vamb_spades_108,0.0042314608334287716
AA_2_B,vamb_spades_21,0.005263035540347211
AA_2_B,vamb_spades_222,0.0007103997618331989
AA_2_B,vamb_spades_267,0.0032163082771683557
AA_2_B,vamb_spades_286,0.0033995180188697485
AA_2_B,vamb_spades_812,0.003864939564599909
AA_2_B,vamb_spades_857,0.004025460097404905
AA_3_B,maxbin2_megahit_017,0.003428610424931527
AA_3_B,maxbin2_spades_001,0.19935744491180923
AA_3_B,maxbin2_spades_006,0.0015728226265463803
AA_3_B,medium,
AA_3_B,metabat1_megahit_20,0.0024168405988606516
AA_3_B,metabat1_spades_2,0.006263936733586637
AA_3_B,metabat2_megahit_24,0.003433581452488911
AA_3_B,metabat2_megahit_33,0.0018718809979371253
AA_3_B,metabat2_spades_15,0.01583228063675309
AA_3_B,metabat2_spades_18,0.003241002723135078
AA_3_B,metabat2_spades_25,0.006135185179359461
AA_3_B,vamb_megahit_295,0.0020272482328614772
AA_3_B,vamb_megahit_488,0.0014095852711630296
AA_3_B,vamb_spades_1,0.0026439166041277978
AA_3_B,vamb_spades_1056,0.00483647206333041
AA_3_B,vamb_spades_108,0.00496216484011611
AA_3_B,vamb_spades_21,0.005510957297994484
AA_3_B,vamb_spades_222,0.001125032012725821
AA_3_B,vamb_spades_267,0.0036260873387842065
AA_3_B,vamb_spades_286,0.0032450631863040237
AA_3_B,vamb_spades_812,0.004040040311287478
AA_3_B,vamb_spades_857,0.004723983255608538
AAAb_1_B,concoct_megahit_6,0.004523351534238859
AAAb_1_B,maxbin2_megahit_017,0.004159381210968952
AAAb_1_B,maxbin2_spades_001,0.2111807157929327
AAAb_1_B,maxbin2_spades_006,0.002726270411052911
AAAb_1_B,maxbin2_spades_028,0.0035830893564813638
AAAb_1_B,medium,
AAAb_1_B,metabat1_megahit_20,0.0019710099230438663
AAAb_1_B,metabat1_spades_2,0.005526658355885774
AAAb_1_B,metabat2_megahit_14,0.0009626054501058202
AAAb_1_B,metabat2_megahit_24,0.001454915014524521
AAAb_1_B,metabat2_megahit_33,0.0029635820488366237
AAAb_1_B,metabat2_spades_15,0.008670798279155817
AAAb_1_B,metabat2_spades_18,0.010743637219161066
AAAb_1_B,metabat2_spades_25,0.003368597754957679
AAAb_1_B,vamb_megahit_39,0.0024082247766874436
AAAb_1_B,vamb_megahit_488,0.0014373282554974106
AAAb_1_B,vamb_spades_1,0.002507924098063767
AAAb_1_B,vamb_spades_1056,0.0046630622893810494
AAAb_1_B,vamb_spades_108,0.0029461196803883013
AAAb_1_B,vamb_spades_21,0.004289806679507166
AAAb_1_B,vamb_spades_222,0.0008262832808710631
AAAb_1_B,vamb_spades_267,0.0035951846862668094
AAAb_1_B,vamb_spades_286,0.0034704002414734656
AAAb_1_B,vamb_spades_6,0.002764941706437625
AAAb_1_B,vamb_spades_812,0.003293019047806169
AAAb_1_B,vamb_spades_857,0.00378578768031387
AAAb_2_B,concoct_megahit_6,0.00406954794574482
AAAb_2_B,maxbin2_megahit_017,0.003138383635907786
AAAb_2_B,maxbin2_spades_001,0.17007081173960176
AAAb_2_B,maxbin2_spades_006,0.002124659195226124
AAAb_2_B,maxbin2_spades_028,0.004283943744975723
AAAb_2_B,medium,
AAAb_2_B,metabat1_megahit_20,0.0030835020037981637
AAAb_2_B,metabat1_spades_2,0.004569648845624581
AAAb_2_B,metabat2_megahit_14,0.0011673169916865333
AAAb_2_B,metabat2_megahit_24,0.002478745819561291
AAAb_2_B,metabat2_megahit_33,0.002532949113591818
AAAb_2_B,metabat2_spades_15,0.012764140884932957
AAAb_2_B,metabat2_spades_18,0.007563015050830166
AAAb_2_B,metabat2_spades_25,0.00461751384798205
AAAb_2_B,vamb_megahit_39,0.0026873204339561245
AAAb_2_B,vamb_megahit_488,0.0020613302054764324
AAAb_2_B,vamb_spades_1056,0.004639631307015578
AAAb_2_B,vamb_spades_108,0.00362367984696286
AAAb_2_B,vamb_spades_21,0.004353471178187019
AAAb_2_B,vamb_spades_222,0.0011265827092543034
AAAb_2_B,vamb_spades_267,0.003748623212743833
AAAb_2_B,vamb_spades_286,0.003552990887762809
AAAb_2_B,vamb_spades_298,0.0034915566108980043
AAAb_2_B,vamb_spades_6,0.003189539223418692
AAAb_2_B,vamb_spades_812,0.003057451556603196
AAAb_2_B,vamb_spades_857,0.0035117819304706964
