,compartments,growth_rate
AA_1_B,vamb_spades_267,1.3469562908324655e-13
AA_1_B,vamb_spades_286,1.3140972232442065e-13
AA_1_B,vamb_spades_6,2.203719028341546e-12
AA_1_B,vamb_spades_812,1.1764669789763374e-12
AA_1_B,vamb_spades_857,1.4063173780738095e-13
AA_2_B,maxbin2_megahit_017,7.239711059471325e-13
AA_2_B,maxbin2_spades_001,0.0002119625153084755
AA_2_B,maxbin2_spades_006,4.3749181222968756e-13
AA_2_B,medium,
AA_2_B,metabat1_megahit_20,0.0
AA_2_B,metabat2_megahit_24,2.0589873632188692e-12
AA_2_B,metabat2_megahit_33,0.0
AA_2_B,metabat2_spades_15,0.0
AA_2_B,metabat2_spades_18,0.0
AA_2_B,metabat2_spades_25,0.0
AA_2_B,vamb_megahit_295,1.1176587721968133e-12
AA_2_B,vamb_megahit_39,6.952317870080695e-13
AA_2_B,vamb_megahit_488,3.831215575577148e-12
AA_2_B,vamb_spades_1,8.010708202377e-13
AA_2_B,vamb_spades_1056,4.572423438880478e-12
AA_2_B,vamb_spades_108,7.608187144717792e-13
AA_2_B,vamb_spades_21,3.721982989376754e-12
AA_2_B,vamb_spades_222,0.00029221680024331837
AA_2_B,vamb_spades_267,0.0
AA_2_B,vamb_spades_286,1.1642293071971822e-12
AA_2_B,vamb_spades_812,4.55740335509695e-12
AA_2_B,vamb_spades_857,9.44207535149457e-13
AA_3_B,maxbin2_megahit_017,0.006709417664349401
AA_3_B,maxbin2_spades_001,0.05025650988074538
AA_3_B,maxbin2_spades_006,0.00709690755215896
AA_3_B,medium,
AA_3_B,metabat1_megahit_20,0.005877897985792556
AA_3_B,metabat1_spades_2,0.007620508002248774
AA_3_B,metabat2_megahit_24,0.0060651258747906455
AA_3_B,metabat2_megahit_33,0.007980102090692588
AA_3_B,metabat2_spades_15,0.0010495519635003061
AA_3_B,metabat2_spades_18,0.005712341960461278
AA_3_B,metabat2_spades_25,0.0031848510975972144
AA_3_B,vamb_megahit_295,0.006424217258566071
AA_3_B,vamb_megahit_488,0.006201328785247102
AA_3_B,vamb_spades_1,0.005222295760124382
AA_3_B,vamb_spades_1056,0.005837131837175158
AA_3_B,vamb_spades_108,0.00721279164690322
AA_3_B,vamb_spades_21,0.008271837613140917
AA_3_B,vamb_spades_222,0.008789076138488462
AA_3_B,vamb_spades_267,0.007597988800714269
AA_3_B,vamb_spades_286,0.006918484539988136
AA_3_B,vamb_spades_812,0.005988008574272679
AA_3_B,vamb_spades_857,0.00682203077420705
AAAb_1_B,concoct_megahit_6,1.7421130757363203e-13
AAAb_1_B,maxbin2_megahit_017,1.334639056854609e-13
AAAb_1_B,maxbin2_spades_001,0.0
AAAb_1_B,maxbin2_spades_006,1.0015159513682755e-12
AAAb_1_B,maxbin2_spades_028,3.326447459641247e-12
AAAb_1_B,medium,
AAAb_1_B,metabat1_megahit_20,1.2043523875529325e-13
AAAb_1_B,metabat1_spades_2,0.003135767087312039
AAAb_1_B,metabat2_megahit_14,0.000329200608760641
AAAb_1_B,metabat2_megahit_24,0.0
AAAb_1_B,metabat2_megahit_33,1.0984772302529091e-13
AAAb_1_B,metabat2_spades_15,0.041027345220449624
AAAb_1_B,metabat2_spades_18,0.0
AAAb_1_B,metabat2_spades_25,0.0
AAAb_1_B,vamb_megahit_39,0.0016994180757799488
AAAb_1_B,vamb_megahit_488,1.6815908897185488e-13
AAAb_1_B,vamb_spades_1,2.715868082344658e-13
AAAb_1_B,vamb_spades_1056,1.0254413335720253e-12
AAAb_1_B,vamb_spades_108,7.302308217431665e-13
AAAb_1_B,vamb_spades_21,2.6146916480506627e-13
AAAb_1_B,vamb_spades_222,2.071429798524686e-12
AAAb_1_B,vamb_spades_267,0.0
AAAb_1_B,vamb_spades_286,1.1373344231948585e-13
AAAb_1_B,vamb_spades_6,0.001082978928730447
AAAb_1_B,vamb_spades_812,1.2720913879420052e-11
AAAb_1_B,vamb_spades_857,1.6560593036614937e-13
AAAb_2_B,concoct_megahit_6,0.0019114481463051332
AAAb_2_B,maxbin2_megahit_017,1.294131202737559e-07
AAAb_2_B,maxbin2_spades_001,0.0009598057982896614
AAAb_2_B,maxbin2_spades_006,1.5892311890714404e-08
AAAb_2_B,maxbin2_spades_028,6.991192787769903e-07
AAAb_2_B,medium,
AAAb_2_B,metabat1_megahit_20,2.030979927150778e-09
AAAb_2_B,metabat1_spades_2,0.00242701756429846
AAAb_2_B,metabat2_megahit_14,0.0014382214392652936
AAAb_2_B,metabat2_megahit_24,2.640389791100776e-09
AAAb_2_B,metabat2_megahit_33,2.0100899209377896e-09
AAAb_2_B,metabat2_spades_15,5.7314599407012685e-09
AAAb_2_B,metabat2_spades_18,7.730801664358129e-10
AAAb_2_B,metabat2_spades_25,9.184703050232894e-10
AAAb_2_B,vamb_megahit_39,0.0037675366206656727
AAAb_2_B,vamb_megahit_488,4.5826094132656556e-08
AAAb_2_B,vamb_spades_1056,0.0003766477467026766
AAAb_2_B,vamb_spades_108,7.919587827014579e-09
AAAb_2_B,vamb_spades_21,4.20734767181803e-08
AAAb_2_B,vamb_spades_222,0.0018338880524630793
AAAb_2_B,vamb_spades_267,2.331523786111656e-09
AAAb_2_B,vamb_spades_286,1.7963608460878103e-09
AAAb_2_B,vamb_spades_298,0.003325632393008688
AAAb_2_B,vamb_spades_6,0.0036157075910361425
AAAb_2_B,vamb_spades_812,5.486981854862711e-07
AAAb_2_B,vamb_spades_857,1.1586977634606139e-08
