,compartments,growth_rate
AA_2_B,vamb_spades_108,1.672185168679088e-08
AA_2_B,vamb_spades_21,5.397979190377619e-07
AA_2_B,vamb_spades_222,1.092849072127728e-05
AA_2_B,vamb_spades_267,2.0898640556880135e-08
AA_2_B,vamb_spades_286,5.0295950811699206e-08
AA_2_B,vamb_spades_812,6.906147905168537e-07
AA_2_B,vamb_spades_857,9.42919442924109e-08
AA_3_B,maxbin2_megahit_017,0.0048105616173394474
AA_3_B,maxbin2_spades_001,0.04963575421489623
AA_3_B,maxbin2_spades_006,0.0035909943971545338
AA_3_B,medium,
AA_3_B,metabat1_megahit_20,0.0033503889083118733
AA_3_B,metabat1_spades_2,0.005471527640258339
AA_3_B,metabat2_megahit_24,0.003751489146277487
AA_3_B,metabat2_megahit_33,0.005348527328454774
AA_3_B,metabat2_spades_15,0.0071098118824056535
AA_3_B,metabat2_spades_18,0.0038745190300138854
AA_3_B,metabat2_spades_25,0.0034329738253285253
AA_3_B,vamb_megahit_295,0.005135445939874539
AA_3_B,vamb_megahit_488,0.00656532165224713
AA_3_B,vamb_spades_1,0.0027177072565173627
AA_3_B,vamb_spades_1056,0.0036374099335740326
AA_3_B,vamb_spades_108,0.0035674632713455145
AA_3_B,vamb_spades_21,0.006351568155126941
AA_3_B,vamb_spades_222,0.005824651537687108
AA_3_B,vamb_spades_267,0.0032560761197167865
AA_3_B,vamb_spades_286,0.005784803595976902
AA_3_B,vamb_spades_812,0.004798875268102236
AA_3_B,vamb_spades_857,0.0030602357589136443
AAAb_1_B,concoct_megahit_6,0.0
AAAb_1_B,maxbin2_megahit_017,0.0
AAAb_1_B,maxbin2_spades_001,0.10021222452452605
AAAb_1_B,maxbin2_spades_006,0.0
AAAb_1_B,maxbin2_spades_028,7.514755248692664e-12
AAAb_1_B,medium,
AAAb_1_B,metabat1_megahit_20,0.0
AAAb_1_B,metabat1_spades_2,3.95538945290254e-12
AAAb_1_B,metabat2_megahit_14,2.8205522287920676e-12
AAAb_1_B,metabat2_megahit_24,0.0
AAAb_1_B,metabat2_megahit_33,0.0
AAAb_1_B,metabat2_spades_15,0.0
AAAb_1_B,metabat2_spades_18,0.0
AAAb_1_B,metabat2_spades_25,0.0
AAAb_1_B,vamb_megahit_39,6.642857599429009e-12
AAAb_1_B,vamb_megahit_488,8.944594143014813e-12
AAAb_1_B,vamb_spades_1,3.4247716756974594e-12
AAAb_1_B,vamb_spades_1056,1.523176772178384e-12
AAAb_1_B,vamb_spades_108,0.0
AAAb_1_B,vamb_spades_21,0.0
AAAb_1_B,vamb_spades_222,5.070669037691823e-12
AAAb_1_B,vamb_spades_267,0.0
AAAb_1_B,vamb_spades_286,0.0
AAAb_1_B,vamb_spades_6,2.060107510740309e-12
AAAb_1_B,vamb_spades_812,2.972010100169637e-12
AAAb_1_B,vamb_spades_857,0.0
AAAb_2_B,concoct_megahit_6,5.036033529546127e-13
AAAb_2_B,maxbin2_megahit_017,1.602976392052382e-13
AAAb_2_B,maxbin2_spades_001,0.07576199726880944
AAAb_2_B,maxbin2_spades_006,0.0
AAAb_2_B,maxbin2_spades_028,3.1088695904955346e-13
AAAb_2_B,medium,
AAAb_2_B,metabat1_megahit_20,0.0
AAAb_2_B,metabat1_spades_2,9.42500997370643e-13
AAAb_2_B,metabat2_megahit_14,4.659037042916843e-13
AAAb_2_B,metabat2_megahit_24,0.0
AAAb_2_B,metabat2_megahit_33,0.0
AAAb_2_B,metabat2_spades_15,0.0
AAAb_2_B,metabat2_spades_18,0.0
AAAb_2_B,metabat2_spades_25,0.0
AAAb_2_B,vamb_megahit_39,1.260574017395956e-12
AAAb_2_B,vamb_megahit_488,1.649781187187458e-13
AAAb_2_B,vamb_spades_1056,3.1963892245464876e-13
AAAb_2_B,vamb_spades_108,0.0
AAAb_2_B,vamb_spades_21,1.1391417674857876e-13
AAAb_2_B,vamb_spades_222,5.954019970741484e-13
AAAb_2_B,vamb_spades_267,0.0
AAAb_2_B,vamb_spades_286,0.0
AAAb_2_B,vamb_spades_298,2.4677758032383768e-12
AAAb_2_B,vamb_spades_6,1.0748066285633277e-12
AAAb_2_B,vamb_spades_812,5.61406988872037e-13
AAAb_2_B,vamb_spades_857,0.0
