,compartments,growth_rate
AA_1_B,metabat2_megahit_24,4.499486780667416e-13
AA_1_B,metabat2_megahit_33,0.0
AA_1_B,metabat2_spades_15,0.0
AA_1_B,metabat2_spades_18,0.0
AA_1_B,metabat2_spades_25,0.0
AA_1_B,vamb_megahit_295,1.0634719718445096e-12
AA_1_B,vamb_megahit_488,2.8786369305500143e-13
AA_1_B,vamb_megahit_77,1.471972193440347e-11
AA_1_B,vamb_spades_1,7.93451324523061e-13
AA_1_B,vamb_spades_1056,2.5989811786127794e-12
AA_1_B,vamb_spades_108,0.0
AA_1_B,vamb_spades_21,3.6199825421007075e-13
AA_1_B,vamb_spades_222,1.3327926885946667e-12
AA_1_B,vamb_spades_267,2.3214474977253414e-13
AA_1_B,vamb_spades_286,2.1114930792924502e-13
AA_1_B,vamb_spades_6,1.6902741427060157e-11
AA_1_B,vamb_spades_812,2.4825174935611207e-12
AA_1_B,vamb_spades_857,3.4414363144068493e-13
AA_2_B,maxbin2_megahit_017,0.0005182978248494339
AA_2_B,maxbin2_spades_001,0.03718971916806682
AA_2_B,maxbin2_spades_006,0.000221963999955444
AA_2_B,medium,
AA_2_B,metabat1_megahit_20,0.0
AA_2_B,metabat2_megahit_24,1.2039994818001249e-05
AA_2_B,metabat2_megahit_33,0.0
AA_2_B,metabat2_spades_15,9.674897313144782e-06
AA_2_B,metabat2_spades_18,0.0
AA_2_B,metabat2_spades_25,0.0
AA_2_B,vamb_megahit_295,0.0014975358039321512
AA_2_B,vamb_megahit_39,2.2641268070122943e-06
AA_2_B,vamb_megahit_488,0.003978079963079194
AA_2_B,vamb_spades_1,0.00015541264099156162
AA_2_B,vamb_spades_1056,0.0026494334573231417
AA_2_B,vamb_spades_108,0.0
AA_2_B,vamb_spades_21,0.004430978400527177
AA_2_B,vamb_spades_222,0.006385323600987562
AA_2_B,vamb_spades_267,0.0
AA_2_B,vamb_spades_286,6.589012402648869e-06
AA_2_B,vamb_spades_812,0.0016117309504842198
AA_2_B,vamb_spades_857,3.7956472083288155e-06
AA_3_B,maxbin2_megahit_017,0.0
AA_3_B,maxbin2_spades_001,0.0018357316305634282
AA_3_B,maxbin2_spades_006,0.0
AA_3_B,medium,
AA_3_B,metabat1_megahit_20,0.0
AA_3_B,metabat1_spades_2,5.645043550059211e-13
AA_3_B,metabat2_megahit_24,0.0
AA_3_B,metabat2_megahit_33,0.0
AA_3_B,metabat2_spades_15,0.0
AA_3_B,metabat2_spades_18,0.0
AA_3_B,metabat2_spades_25,0.0
AA_3_B,vamb_megahit_295,3.0358558502369095e-13
AA_3_B,vamb_megahit_488,2.0097967554016407e-13
AA_3_B,vamb_spades_1,2.449651688610379e-13
AA_3_B,vamb_spades_1056,4.3391044321244637e-13
AA_3_B,vamb_spades_108,0.0
AA_3_B,vamb_spades_21,0.0
AA_3_B,vamb_spades_222,2.2826497892109033e-13
AA_3_B,vamb_spades_267,0.0
AA_3_B,vamb_spades_286,0.0
AA_3_B,vamb_spades_812,4.829114351846601e-13
AA_3_B,vamb_spades_857,0.0
AAAb_1_B,concoct_megahit_6,0.0
AAAb_1_B,maxbin2_megahit_017,0.0
AAAb_1_B,maxbin2_spades_001,0.0022975335129835762
AAAb_1_B,maxbin2_spades_006,0.0
AAAb_1_B,maxbin2_spades_028,1.7631260714161876e-13
AAAb_1_B,medium,
AAAb_1_B,metabat1_megahit_20,0.0
AAAb_1_B,metabat1_spades_2,7.430416974559353e-13
AAAb_1_B,metabat2_megahit_14,5.637832852531392e-13
AAAb_1_B,metabat2_megahit_24,0.0
AAAb_1_B,metabat2_megahit_33,0.0
AAAb_1_B,metabat2_spades_15,0.0
AAAb_1_B,metabat2_spades_18,0.0
AAAb_1_B,metabat2_spades_25,0.0
AAAb_1_B,vamb_megahit_39,5.912911029334945e-13
AAAb_1_B,vamb_megahit_488,0.0
AAAb_1_B,vamb_spades_1,1.2385200325627927e-13
AAAb_1_B,vamb_spades_1056,2.1802360571631967e-13
AAAb_1_B,vamb_spades_108,0.0
AAAb_1_B,vamb_spades_21,0.0
AAAb_1_B,vamb_spades_222,3.02974456721908e-13
AAAb_1_B,vamb_spades_267,0.0
AAAb_1_B,vamb_spades_286,0.0
AAAb_1_B,vamb_spades_6,4.829184156479003e-13
AAAb_1_B,vamb_spades_812,5.972454285346835e-13
AAAb_1_B,vamb_spades_857,0.0
AAAb_2_B,concoct_megahit_6,3.810046289653073e-05
AAAb_2_B,maxbin2_megahit_017,3.3856237691780997e-06
AAAb_2_B,maxbin2_spades_001,0.038017825525745286
AAAb_2_B,maxbin2_spades_006,1.1542214127379525e-06
AAAb_2_B,maxbin2_spades_028,7.995336181624643e-06
AAAb_2_B,medium,
AAAb_2_B,metabat1_megahit_20,2.594970789019987e-07
AAAb_2_B,metabat1_spades_2,0.0015610575851902082
AAAb_2_B,metabat2_megahit_14,2.0270487694552732e-05
AAAb_2_B,metabat2_megahit_24,2.3102616431321252e-08
AAAb_2_B,metabat2_megahit_33,6.812867612694433e-08
AAAb_2_B,metabat2_spades_15,8.934874909487434e-09
AAAb_2_B,metabat2_spades_18,2.495717458219802e-07
AAAb_2_B,metabat2_spades_25,1.5231569244402295e-07
AAAb_2_B,vamb_megahit_39,0.0020620343678659694
AAAb_2_B,vamb_megahit_488,2.2417907840325632e-06
AAAb_2_B,vamb_spades_1056,2.1900715156101683e-06
AAAb_2_B,vamb_spades_108,4.227697052630967e-07
AAAb_2_B,vamb_spades_21,1.8625787286940788e-06
AAAb_2_B,vamb_spades_222,9.250423997088165e-05
AAAb_2_B,vamb_spades_267,4.181620309999444e-07
AAAb_2_B,vamb_spades_286,1.5722877173657027e-07
AAAb_2_B,vamb_spades_298,0.004216140826813759
AAAb_2_B,vamb_spades_6,0.0018836563191059483
AAAb_2_B,vamb_spades_812,2.356040373335604e-05
AAAb_2_B,vamb_spades_857,6.840076344701181e-07
